% 500 Queries for each compute version
@RELATION TRAININGDATA
@ATTRIBUTE numberTables NUMERIC
@ATTRIBUTE selectivity NUMERIC
@ATTRIBUTE postgesEstCostMin NUMERIC
@ATTRIBUTE postgesEstCostMax NUMERIC
@ATTRIBUTE postgesEstNumRows NUMERIC
@ATTRIBUTE postgesEstWidth NUMERIC
@ATTRIBUTE myriaConsumerCount NUMERIC
@ATTRIBUTE myriaShuffleCount NUMERIC
@ATTRIBUTE myriaJoinCount NUMERIC
@ATTRIBUTE myriaProducerCount NUMERIC
@ATTRIBUTE myriaScanCount NUMERIC
@ATTRIBUTE shuffleLoad NUMERIC
@ATTRIBUTE numberOfWorkers NUMERIC
@ATTRIBUTE realTime NUMERIC
@DATA
6,10,298292.55,1388899.17,1359445,507,1,2,5,1,6,100000000,6,57.5877741
6,1,298292.55,994994.99,522327,515,1,2,5,1,6,10000000,6,24.6088825
6,10,298292.55,1402177.17,1359445,515,1,2,5,1,6,100000000,6,46.62733837
6,100,298292.55,5580007.25,10000023,515,1,2,5,1,6,1000000000,6,217.6029068
6,1,298292.55,1000096.99,522327,523,1,2,5,1,6,10000000,6,20.21608815
6,10,298292.55,1415451.17,1359445,523,1,2,5,1,6,100000000,6,53.9583606
6,0.1,298292.55,765772.66,49096,531,1,2,5,1,6,1000000,6,16.90580954
6,1,298292.55,1005200.99,522327,531,1,2,5,1,6,10000000,6,22.53546739
6,10,298292.55,1428727.17,1359445,531,1,2,5,1,6,100000000,6,56.80991665
6,0.1,298292.55,765772.66,49096,539,1,2,5,1,6,1000000,6,16.40515483
6,100,298292.55,5775319.25,10000023,539,1,2,5,1,6,1000000000,6,226.9243875
6,0.1,299757.55,768702.66,49096,547,1,2,5,1,6,1000000,6,15.42699174
6,1,299757.55,1008130.99,522327,547,1,2,5,1,6,10000000,6,20.22815701
6,100,299757.55,5778249.25,10000023,547,1,2,5,1,6,1000000000,6,243.1706865
6,1,301222.55,1011060.99,522327,555,1,2,5,1,6,10000000,6,22.33864597
6,10,301222.55,1434587.17,1359445,555,1,2,5,1,6,100000000,6,56.99549819
6,0.1,302686.55,774560.66,49096,563,1,2,5,1,6,1000000,6,17.6767818
6,1,302686.55,1013988.99,522327,563,1,2,5,1,6,10000000,6,24.24883353
6,100,302686.55,5784107.25,10000023,563,1,2,5,1,6,1000000000,6,236.7909468
6,10,304151.55,1440445.17,1359445,571,1,2,5,1,6,100000000,6,56.30445319
6,0.1,305616.55,780420.66,49096,579,1,2,5,1,6,1000000,6,19.13837131
6,10,305616.55,1443375.17,1359445,579,1,2,5,1,6,100000000,6,54.8591002
6,100,305616.55,5789967.25,10000023,579,1,2,5,1,6,1000000000,6,234.898662
6,0.1,305616.55,780516.66,49096,587,1,2,5,1,6,1000000,6,16.99854419
6,1,305616.55,1020868.99,522327,587,1,2,5,1,6,10000000,6,22.88866103
6,1,307081.55,1024818.99,522327,595,1,2,5,1,6,10000000,6,26.82454784
6,10,307081.55,1451615.17,1359445,595,1,2,5,1,6,100000000,6,59.60935615
6,100,307081.55,5831959.25,10000023,595,1,2,5,1,6,1000000000,6,244.3005682
6,10,308546.55,1457201.17,1359445,603,1,2,5,1,6,100000000,6,61.61073124
6,100,308546.55,5854421.25,10000023,603,1,2,5,1,6,1000000000,6,246.5364803
6,10,310011.55,1462785.17,1359445,611,1,2,5,1,6,100000000,6,60.63193607
6,100,310011.55,5876881.25,10000023,611,1,2,5,1,6,1000000000,6,258.5089156
6,0.1,311476.55,792620.66,49096,619,1,2,5,1,6,1000000,6,18.12044673
6,1,311476.55,1036668.99,522327,619,1,2,5,1,6,10000000,6,25.60482258
6,10,311476.55,1468371.17,1359445,619,1,2,5,1,6,100000000,6,62.13717251
6,10,311476.55,1473681.17,1359445,627,1,2,5,1,6,100000000,6,56.76543081
6,100,311476.55,5938407.25,10000023,627,1,2,5,1,6,1000000000,6,252.309512
6,1,312452.55,1042700.99,522327,635,1,2,5,1,6,10000000,6,25.75982752
6,100,312452.55,5979421.25,10000023,635,1,2,5,1,6,1000000000,6,264.0138076
6,0.1,313429.55,797102.66,49096,643,1,2,5,1,6,1000000,6,18.78794889
6,1,313429.55,1046694.99,522327,643,1,2,5,1,6,10000000,6,25.33165162
6,10,314405.55,1488671.95,1359445,651,1,2,5,1,6,100000000,6,63.43755773
6,0.1,314405.55,799289.18,49096,659,1,2,5,1,6,1000000,6,21.90784556
6,1,314405.55,1051135.36,522327,659,1,2,5,1,6,10000000,6,24.62997186
6,10,314405.55,1496637.95,1359445,659,1,2,5,1,6,100000000,6,66.54369903
6,0.1,315381.55,801527.18,49096,667,1,2,5,1,6,1000000,6,18.35621348
6,1,315381.55,1056147.36,522327,667,1,2,5,1,6,10000000,6,27.59662847
6,10,315381.55,1506555.95,1359445,667,1,2,5,1,6,100000000,6,64.4923096
6,100,315381.55,6130593.14,10000023,667,1,2,5,1,6,1000000000,6,276.6489998
6,0.1,316358.55,803769.18,49096,675,1,2,5,1,6,1000000,6,18.60963658
6,10,316358.55,1516475.95,1359445,675,1,2,5,1,6,100000000,6,65.12754638
6,100,316358.55,6191139.14,10000023,675,1,2,5,1,6,1000000000,6,284.6403111
6,1,316358.55,1065243.36,522327,683,1,2,5,1,6,10000000,6,26.04094905
2,0.1,82081.62,376047.88,48811,50,1,2,1,1,2,750000,8,4.568111333
2,1,82081.62,386813.52,496173,50,1,2,1,1,2,7500000,8,4.841674233
2,10,82081.62,399437.01,1020819,50,1,2,1,1,2,75000000,8,5.604629549
2,100,82081.62,536591.8,7500007,50,1,2,1,1,2,750000000,8,11.68401837
2,0.1,83545.62,379158.93,48811,57,1,2,1,1,2,750000,8,5.429727516
2,100,83545.62,567644.83,7500007,57,1,2,1,1,2,750000000,8,15.15383605
2,0.1,83545.62,379158.93,48811,64,1,2,1,1,2,750000,8,5.026756576
2,100,83545.62,567644.83,7500007,64,1,2,1,1,2,750000000,8,17.03028229
2,0.1,85010.62,382088.93,48811,71,1,2,1,1,2,750000,8,5.895051755
2,100,85010.62,570574.83,7500007,71,1,2,1,1,2,750000000,8,20.68145072
2,0.1,87940.62,388044.93,48811,93,1,2,1,1,2,750000,8,6.49020951
2,10,87940.62,416977.09,1020819,93,1,2,1,1,2,75000000,8,10.43920683
2,100,87940.62,591084.83,7500007,93,1,2,1,1,2,750000000,8,29.56781604
2,100,87940.62,605732.83,7500007,101,1,2,1,1,2,750000000,8,29.12776954
2,10,87940.62,420965.09,1020819,109,1,2,1,1,2,75000000,8,17.08143474
2,100,87940.62,620380.83,7500007,109,1,2,1,1,2,750000000,8,33.62603301
2,10,87940.62,422959.09,1020819,117,1,2,1,1,2,75000000,8,15.53906907
2,100,87940.62,635028.83,7500007,117,1,2,1,1,2,750000000,8,36.8409672
2,0.1,87940.62,388426.93,48811,125,1,2,1,1,2,750000,8,5.92717697
2,1,87940.62,405236.16,496173,125,1,2,1,1,2,7500000,8,6.879460077
2,0.1,87940.62,388426.93,48811,133,1,2,1,1,2,750000,8,7.604618869
2,1,87940.62,405236.16,496173,133,1,2,1,1,2,7500000,8,10.37342315
2,10,87940.62,424953.09,1020819,133,1,2,1,1,2,75000000,8,14.13016115
2,100,87940.62,649678.83,7500007,133,1,2,1,1,2,750000000,8,45.43666114
2,1,87940.62,406206.16,496173,141,1,2,1,1,2,7500000,8,9.949470228
2,100,87940.62,664326.83,7500007,141,1,2,1,1,2,750000000,8,40.46886362
2,1,87940.62,408144.16,496173,157,1,2,1,1,2,7500000,8,7.179836201
2,10,87940.62,430933.09,1020819,157,1,2,1,1,2,75000000,8,13.76418367
2,100,87940.62,693622.83,7500007,157,1,2,1,1,2,750000000,8,47.52329715
2,1,87940.62,409114.16,496173,165,1,2,1,1,2,7500000,8,10.96638847
2,10,87940.62,432927.09,1020819,165,1,2,1,1,2,75000000,8,14.26072811
2,100,87940.62,708270.83,7500007,165,1,2,1,1,2,750000000,8,47.25701103
2,0.1,87940.62,388902.93,48811,173,1,2,1,1,2,750000,8,6.109897989
2,1,87940.62,410082.16,496173,173,1,2,1,1,2,7500000,8,7.331875133
2,0.1,87940.62,388998.93,48811,181,1,2,1,1,2,750000,8,8.419373748
2,1,87940.62,411052.16,496173,181,1,2,1,1,2,7500000,8,11.12729085
2,1,87940.62,412020.16,496173,189,1,2,1,1,2,7500000,8,8.830889465
2,1,87940.62,412990.16,496173,197,1,2,1,1,2,7500000,8,10.94967045
2,100,87940.62,766864.83,7500007,197,1,2,1,1,2,750000000,8,53.65173445
2,0.1,87940.62,389284.93,48811,205,1,2,1,1,2,750000,8,6.255845597
2,10,87940.62,442897.09,1020819,205,1,2,1,1,2,75000000,8,19.34369223
2,0.1,87940.62,389378.93,48811,213,1,2,1,1,2,750000,8,6.191034536
2,100,87940.62,796162.83,7500007,213,1,2,1,1,2,750000000,8,59.9560733
2,10,87940.62,446883.09,1020819,221,1,2,1,1,2,75000000,8,17.68904977
2,0.1,87940.62,389570.93,48811,229,1,2,1,1,2,750000,8,7.344428328
2,1,87940.62,416866.16,496173,229,1,2,1,1,2,7500000,8,11.76925723
2,100,87940.62,825458.83,7500007,229,1,2,1,1,2,750000000,8,53.11500868
2,0.1,87940.62,389664.93,48811,237,1,2,1,1,2,750000,8,6.198461994
2,1,87940.62,417834.16,496173,237,1,2,1,1,2,7500000,8,8.699153658
2,10,87940.62,452865.09,1020819,245,1,2,1,1,2,75000000,8,12.85977834
2,10,87940.62,454859.09,1020819,253,1,2,1,1,2,75000000,8,16.97174466
2,100,87940.62,869404.83,7500007,253,1,2,1,1,2,750000000,8,61.42070353
2,10,89405.62,457789.09,1020819,269,1,2,1,1,2,75000000,8,12.84246398
2,100,89405.62,872334.83,7500007,269,1,2,1,1,2,750000000,8,59.28702109
2,0.1,90870.62,395716.93,48811,277,1,2,1,1,2,750000,8,6.733796072
2,1,90870.62,425634.16,496173,277,1,2,1,1,2,7500000,8,9.286040452
2,10,92334.62,463647.09,1020819,285,1,2,1,1,2,75000000,8,13.94748905
2,100,92334.62,878192.83,7500007,285,1,2,1,1,2,750000000,8,63.66682093
2,0.1,93799.62,401574.93,48811,293,1,2,1,1,2,750000,8,7.192622936
2,10,93799.62,466577.09,1020819,293,1,2,1,1,2,75000000,8,14.19101689
2,100,93799.62,881122.83,7500007,293,1,2,1,1,2,750000000,8,66.32458843
2,0.1,95264.62,404504.93,48811,301,1,2,1,1,2,750000,8,7.509704548
2,10,95264.62,469507.09,1020819,301,1,2,1,1,2,75000000,8,18.64931394
2,100,95264.62,884052.83,7500007,301,1,2,1,1,2,750000000,8,64.56570016
3,0.1,150893.62,452174.1,48811,50,1,2,2,1,3,750000,8,5.300934504
3,1,150893.62,476254.98,496173,50,1,2,2,1,3,7500000,8,5.862088905
3,100,150893.62,834507.94,7500007,50,1,2,2,1,3,750000000,8,21.61051569
3,100,161147.62,929430.92,7500007,101,1,2,2,1,3,750000000,8,25.45813894
3,1,162611.62,506472.98,496173,108,1,2,2,1,3,7500000,8,8.707953407
3,100,162611.62,960483.94,7500007,108,1,2,2,1,3,750000000,8,27.95078264
3,0.1,162611.62,476278.1,48811,115,1,2,2,1,3,750000,8,7.381607598
3,10,162611.62,541887.39,1020819,115,1,2,2,1,3,75000000,8,10.92521067
3,100,162611.62,960483.94,7500007,115,1,2,2,1,3,750000000,8,29.74532967
3,0.1,164076.62,479208.1,48811,122,1,2,2,1,3,750000,8,7.449057385
3,1,164076.62,509402.98,496173,122,1,2,2,1,3,7500000,8,9.200285496
3,1,165541.62,512332.98,496173,129,1,2,2,1,3,7500000,8,10.23148533
3,1,167006.62,515262.98,496173,136,1,2,2,1,3,7500000,8,10.46425889
3,0.1,168471.62,488277.15,48811,143,1,2,2,1,3,750000,8,9.556574125
3,1,168471.62,521023.62,496173,143,1,2,2,1,3,7500000,8,11.15392375
3,10,168471.62,559429.47,1020819,143,1,2,2,1,3,75000000,8,15.10541041
3,100,168471.62,1014976.97,7500007,143,1,2,2,1,3,750000000,8,39.45603161
3,10,169935.62,564351.47,1020819,150,1,2,2,1,3,75000000,8,17.81346223
3,100,171400.62,1050132.97,7500007,164,1,2,2,1,3,750000000,8,48.6968166
3,0.1,171400.62,494517.15,48811,172,1,2,2,1,3,750000,8,9.652935839
3,10,171400.62,573263.47,1020819,172,1,2,2,1,3,75000000,8,15.231736
3,100,171400.62,1108724.97,7500007,180,1,2,2,1,3,750000000,8,51.03303408
3,1,171400.62,534635.62,496173,188,1,2,2,1,3,7500000,8,11.68675878
3,100,171400.62,1138020.97,7500007,188,1,2,2,1,3,750000000,8,57.03676914
3,10,171400.62,585227.47,1020819,196,1,2,2,1,3,75000000,8,15.87743248
3,0.1,171400.62,495183.15,48811,204,1,2,2,1,3,750000,8,10.74992135
3,1,171400.62,537541.62,496173,204,1,2,2,1,3,7500000,8,12.05242665
3,1,171400.62,537541.62,496173,212,1,2,2,1,3,7500000,8,11.7171362
3,10,171400.62,587219.47,1020819,212,1,2,2,1,3,75000000,8,23.41288603
3,100,171400.62,1181968.97,7500007,212,1,2,2,1,3,750000000,8,61.27066311
3,0.1,171400.62,495373.15,48811,220,1,2,2,1,3,750000,8,10.84063902
3,10,171400.62,591205.47,1020819,220,1,2,2,1,3,75000000,8,21.75210539
3,100,171400.62,1211264.97,7500007,220,1,2,2,1,3,750000000,8,62.03159716
3,1,171400.62,541417.62,496173,228,1,2,2,1,3,7500000,8,11.41806335
3,10,171400.62,595193.47,1020819,228,1,2,2,1,3,75000000,8,24.89512384
3,100,171400.62,1240560.97,7500007,228,1,2,2,1,3,750000000,8,63.01036847
3,0.1,171400.62,495755.15,48811,236,1,2,2,1,3,750000,8,10.18633391
3,1,171400.62,543355.62,496173,236,1,2,2,1,3,7500000,8,14.60297384
3,100,171400.62,1269856.97,7500007,236,1,2,2,1,3,750000000,8,72.5212716
3,0.1,171400.62,495945.15,48811,244,1,2,2,1,3,750000,8,10.44216697
3,1,171400.62,545295.62,496173,244,1,2,2,1,3,7500000,8,14.64943895
3,10,171400.62,603169.47,1020819,244,1,2,2,1,3,75000000,8,22.63453892
3,10,171400.62,607157.47,1020819,252,1,2,2,1,3,75000000,8,23.15657588
3,0.1,171400.62,496327.15,48811,260,1,2,2,1,3,750000,8,11.23660064
3,1,171400.62,549171.62,496173,260,1,2,2,1,3,7500000,8,14.99240261
3,10,171400.62,611145.47,1020819,260,1,2,2,1,3,75000000,8,22.93889325
3,100,171400.62,1357748.97,7500007,260,1,2,2,1,3,750000000,8,69.81135038
3,1,171400.62,551109.62,496173,268,1,2,2,1,3,7500000,8,11.61418456
3,10,171400.62,615133.47,1020819,268,1,2,2,1,3,75000000,8,24.43609481
3,1,171400.62,553047.62,496173,276,1,2,2,1,3,7500000,8,15.4598034
3,0.1,171400.62,496899.15,48811,284,1,2,2,1,3,750000,8,10.60672456
3,1,171400.62,554985.62,496173,284,1,2,2,1,3,7500000,8,13.44893763
3,10,171400.62,627093.47,1020819,292,1,2,2,1,3,75000000,8,23.06771894
3,0.1,171400.62,497281.15,48811,300,1,2,2,1,3,750000,8,10.87121237
3,100,171400.62,1504232.97,7500007,300,1,2,2,1,3,750000000,8,82.50309399
3,100,171400.62,1533528.97,7500007,308,1,2,2,1,3,750000000,8,91.14227677
3,1,171400.62,562737.62,496173,316,1,2,2,1,3,7500000,8,13.31339273
3,10,171400.62,639057.47,1020819,316,1,2,2,1,3,75000000,8,28.58945044
3,1,171400.62,564675.62,496173,324,1,2,2,1,3,7500000,8,17.9136302
3,0.1,171400.62,498043.15,48811,332,1,2,2,1,3,750000,8,13.19130154
3,1,171400.62,566615.62,496173,332,1,2,2,1,3,7500000,8,16.04568419
3,100,171400.62,1621420.97,7500007,332,1,2,2,1,3,750000000,8,93.0909343
3,10,171400.62,647033.47,1020819,340,1,2,2,1,3,75000000,8,27.49166514
3,0.1,172865.62,500973.15,48811,348,1,2,2,1,3,750000,8,12.37587344
3,100,172865.62,1624350.97,7500007,348,1,2,2,1,3,750000000,8,95.20478163
3,10,174330.62,652893.47,1020819,356,1,2,2,1,3,75000000,8,23.37683616
3,100,174330.62,1627280.97,7500007,356,1,2,2,1,3,750000000,8,107.9082572
3,10,175794.62,655821.47,1020819,364,1,2,2,1,3,75000000,8,23.87962744
3,10,177259.62,658751.47,1020819,372,1,2,2,1,3,75000000,8,31.09965071
3,100,177259.62,1633138.97,7500007,372,1,2,2,1,3,750000000,8,100.7325192
3,10,178724.62,661681.47,1020819,380,1,2,2,1,3,75000000,8,24.61295385
3,100,178724.62,1636068.97,7500007,380,1,2,2,1,3,750000000,8,107.9038081
3,0.1,178724.62,512787.15,48811,388,1,2,2,1,3,750000,8,11.41143953
3,100,178724.62,1650716.97,7500007,388,1,2,2,1,3,750000000,8,111.3586633
3,100,180189.62,1668296.97,7500007,396,1,2,2,1,3,750000000,8,102.1857022
3,0.1,181654.62,518837.15,48811,404,1,2,2,1,3,750000,8,11.56009679
3,10,181654.62,673523.47,1020819,404,1,2,2,1,3,75000000,8,30.31569661
3,100,181654.62,1685874.97,7500007,404,1,2,2,1,3,750000000,8,110.0630377
3,0.1,183119.62,521863.15,48811,412,1,2,2,1,3,750000,8,12.11004288
3,1,183119.62,593929.62,496173,412,1,2,2,1,3,7500000,8,15.22823564
3,10,183119.62,678445.47,1020819,412,1,2,2,1,3,75000000,8,30.23878643
3,100,183119.62,1703452.97,7500007,412,1,2,2,1,3,750000000,8,111.60049
3,0.1,184584.62,524889.15,48811,420,1,2,2,1,3,750000,8,11.89357139
3,10,184584.62,683369.47,1020819,420,1,2,2,1,3,75000000,8,30.50040847
3,100,184584.62,1721030.97,7500007,420,1,2,2,1,3,750000000,8,117.7804966
4,0.1,194796.62,501412.3,48811,50,1,2,3,1,4,750000,8,6.608684545
4,1,194796.62,538564,496173,50,1,2,3,1,4,7500000,8,8.634502314
4,100,194796.62,1101460.06,7500007,50,1,2,3,1,4,750000000,8,56.4003945
4,0.1,205050.62,522405.26,48811,101,1,2,3,1,4,750000,8,7.227943934
4,10,205050.62,612769.65,1020819,101,1,2,3,1,4,75000000,8,15.48416572
4,100,205050.62,1196383.04,7500007,101,1,2,3,1,4,750000000,8,52.20751182
4,10,211886.62,652361.65,1020819,151,1,2,3,1,4,75000000,8,16.59992788
4,1,213350.62,595054,496173,158,1,2,3,1,4,7500000,8,14.12602338
4,100,213350.62,1431536.06,7500007,158,1,2,3,1,4,750000000,8,58.0192714
4,1,213350.62,595054,496173,165,1,2,3,1,4,7500000,8,14.39585354
4,100,213350.62,1431536.06,7500007,165,1,2,3,1,4,750000000,8,61.32561424
4,1,214815.62,597984,496173,172,1,2,3,1,4,7500000,8,12.81966064
4,10,214815.62,662047.73,1020819,172,1,2,3,1,4,75000000,8,19.04355964
4,0.1,216280.62,546288.3,48811,179,1,2,3,1,4,750000,8,9.8433998
4,1,216280.62,600914,496173,179,1,2,3,1,4,7500000,8,15.01912444
4,1,217745.62,603844,496173,186,1,2,3,1,4,7500000,8,13.82652631
4,100,217745.62,1440326.06,7500007,186,1,2,3,1,4,750000000,8,65.70869709
4,0.1,219210.62,552427.34,48811,193,1,2,3,1,4,750000,8,12.24306112
4,1,219210.62,609602.65,496173,193,1,2,3,1,4,7500000,8,17.55416175
4,10,219210.62,676659.8,1020819,193,1,2,3,1,4,75000000,8,19.9265868
4,100,219210.62,1486031.09,7500007,193,1,2,3,1,4,750000000,8,73.36626142
4,0.1,220674.62,555545.34,48811,207,1,2,3,1,4,750000,8,11.50069001
4,10,220674.62,683573.8,1020819,207,1,2,3,1,4,75000000,8,21.05689019
4,0.1,222139.62,558571.34,48811,214,1,2,3,1,4,750000,8,13.38553985
4,1,222139.62,618368.65,496173,214,1,2,3,1,4,7500000,8,17.67814636
4,10,222139.62,688497.8,1020819,214,1,2,3,1,4,75000000,8,21.14371098
4,100,222139.62,1535833.09,7500007,214,1,2,3,1,4,750000000,8,82.25887394
4,0.1,223115.62,560861.39,48811,221,1,2,3,1,4,750000,8,11.9271967
4,10,223115.62,697547.89,1020819,221,1,2,3,1,4,75000000,8,22.86361988
4,100,223115.62,1589933.12,7500007,221,1,2,3,1,4,750000000,8,86.8572503
4,100,223115.62,1604581.12,7500007,228,1,2,3,1,4,750000000,8,90.72987395
4,0.1,224092.62,563101.39,48811,235,1,2,3,1,4,750000,8,12.5449549
4,0.1,224092.62,563387.39,48811,243,1,2,3,1,4,750000,8,13.08123777
4,1,224092.62,631539.52,496173,243,1,2,3,1,4,7500000,8,16.47777931
4,0.1,224092.62,563671.39,48811,251,1,2,3,1,4,750000,8,14.59512025
4,1,224092.62,634445.52,496173,251,1,2,3,1,4,7500000,8,16.68227235
4,100,224092.62,1723723.12,7500007,251,1,2,3,1,4,750000000,8,100.9685168
4,1,224092.62,637353.52,496173,259,1,2,3,1,4,7500000,8,17.7921045
4,10,224092.62,723429.89,1020819,259,1,2,3,1,4,75000000,8,29.86315181
4,100,224092.62,1767669.12,7500007,259,1,2,3,1,4,750000000,8,103.8997551
4,0.1,224092.62,564151.39,48811,267,1,2,3,1,4,750000,8,12.71994662
4,1,224092.62,639289.52,496173,267,1,2,3,1,4,7500000,8,20.06886731
4,0.1,224092.62,564245.39,48811,275,1,2,3,1,4,750000,8,15.68338893
4,1,224092.62,640259.52,496173,275,1,2,3,1,4,7500000,8,17.85528267
4,100,224092.62,1811617.12,7500007,275,1,2,3,1,4,750000000,8,98.39719003
4,10,224092.62,729411.89,1020819,283,1,2,3,1,4,75000000,8,24.30315702
4,100,224092.62,1811617.12,7500007,283,1,2,3,1,4,750000000,8,99.3626802
4,0.1,224092.62,564529.39,48811,291,1,2,3,1,4,750000,8,13.20592345
4,1,224092.62,643167.52,496173,291,1,2,3,1,4,7500000,8,17.93758879
4,100,224092.62,1855561.12,7500007,291,1,2,3,1,4,750000000,8,96.8947712
4,0.1,224092.62,564817.39,48811,299,1,2,3,1,4,750000,8,12.75936081
4,1,224092.62,646073.52,496173,299,1,2,3,1,4,7500000,8,18.90147891
4,0.1,224092.62,565103.39,48811,307,1,2,3,1,4,750000,8,14.689458
4,10,224092.62,747351.89,1020819,307,1,2,3,1,4,75000000,8,26.00659435
4,100,224092.62,1943449.12,7500007,307,1,2,3,1,4,750000000,8,108.5063016
4,1,224092.62,654795.52,496173,323,1,2,3,1,4,7500000,8,15.11497754
4,100,224092.62,2031343.13,7500007,323,1,2,3,1,4,750000000,8,112.6918023
4,1,224092.62,660611.52,496173,339,1,2,3,1,4,7500000,8,15.17948956
4,10,224092.62,777261.89,1020819,347,1,2,3,1,4,75000000,8,34.78691816
4,100,224092.62,2163177.13,7500007,347,1,2,3,1,4,750000000,8,120.2491741
4,0.1,224092.62,566819.39,48811,355,1,2,3,1,4,750000,8,12.53267305
4,1,224092.62,666425.52,496173,355,1,2,3,1,4,7500000,8,15.82837232
4,10,224092.62,783243.89,1020819,355,1,2,3,1,4,75000000,8,33.8904857
4,100,224092.62,2207125.13,7500007,355,1,2,3,1,4,750000000,8,117.6812469
4,100,224092.62,2251069.13,7500007,363,1,2,3,1,4,750000000,8,120.8230843
4,0.1,224092.62,567391.39,48811,371,1,2,3,1,4,750000,8,13.38090672
4,10,224092.62,795201.89,1020819,371,1,2,3,1,4,75000000,8,31.0530438
4,100,224092.62,2295013.13,7500007,371,1,2,3,1,4,750000000,8,118.852556
4,1,224092.62,675147.52,496173,379,1,2,3,1,4,7500000,8,19.08763487
4,10,224092.62,807165.89,1020819,387,1,2,3,1,4,75000000,8,35.01391586
4,100,224092.62,2382903.13,7500007,387,1,2,3,1,4,750000000,8,126.6917078
4,1,224092.62,680961.52,496173,395,1,2,3,1,4,7500000,8,15.39018358
4,10,224092.62,813147.89,1020819,395,1,2,3,1,4,75000000,8,34.76331404
4,100,224092.62,2426851.13,7500007,395,1,2,3,1,4,750000000,8,125.6692603
4,100,224092.62,2470795.13,7500007,403,1,2,3,1,4,750000000,8,130.4153589
4,0.1,224092.62,568535.39,48811,411,1,2,3,1,4,750000,8,14.07604136
4,10,224092.62,819129.89,1020819,411,1,2,3,1,4,75000000,8,33.12692816
4,100,224092.62,2470795.13,7500007,411,1,2,3,1,4,750000000,8,136.0180824
4,0.1,225557.62,571465.39,48811,419,1,2,3,1,4,750000,8,14.69724723
4,1,225557.62,686799.52,496173,419,1,2,3,1,4,7500000,8,16.76984933
4,1,227022.62,689729.52,496173,427,1,2,3,1,4,7500000,8,18.89105857
4,100,227022.62,2476655.13,7500007,427,1,2,3,1,4,750000000,8,131.245181
4,1,228486.62,692657.52,496173,435,1,2,3,1,4,7500000,8,16.65687207
4,10,228486.62,827917.89,1020819,435,1,2,3,1,4,75000000,8,36.51629344
4,0.1,229951.62,580253.39,48811,443,1,2,3,1,4,750000,8,13.79041665
4,100,229951.62,2482513.13,7500007,443,1,2,3,1,4,750000000,8,129.2911594
4,1,231416.62,698517.52,496173,451,1,2,3,1,4,7500000,8,16.99721883
4,0.1,231416.62,583279.39,48811,459,1,2,3,1,4,750000,8,15.94933767
4,0.1,232881.62,586305.39,48811,467,1,2,3,1,4,750000,8,17.07011582
4,0.1,234346.62,589329.39,48811,475,1,2,3,1,4,750000,8,16.96156906
4,10,234346.62,845619.89,1020819,475,1,2,3,1,4,75000000,8,37.24891675
4,100,234346.62,2535249.13,7500007,475,1,2,3,1,4,750000000,8,143.9784513
4,0.1,235811.62,592355.39,48811,483,1,2,3,1,4,750000,8,16.04418251
4,1,235811.62,711183.52,496173,483,1,2,3,1,4,7500000,8,18.95890231
4,100,235811.62,2552827.13,7500007,483,1,2,3,1,4,750000000,8,141.1533274
4,0.1,237276.62,595381.39,48811,491,1,2,3,1,4,750000,8,15.96328013
4,10,237276.62,855465.89,1020819,491,1,2,3,1,4,75000000,8,40.39876091
4,100,237276.62,2570405.13,7500007,491,1,2,3,1,4,750000000,8,150.9257988
4,10,237276.62,859453.89,1020819,499,1,2,3,1,4,75000000,8,37.24970285
4,1,238252.62,720913.52,496173,507,1,2,3,1,4,7500000,8,22.90565028
4,0.1,239229.62,599859.39,48811,515,1,2,3,1,4,750000,8,15.52359211
4,10,239229.62,871335.89,1020819,515,1,2,3,1,4,75000000,8,35.96955746
4,0.1,240205.62,601755.34,48811,523,1,2,3,1,4,750000,8,16.54888957
4,100,240205.62,2655951.09,7500007,523,1,2,3,1,4,750000000,8,154.3490034
5,10,236686.62,659753.06,1020819,50,1,2,4,1,5,75000000,8,13.31752672
5,0.1,246940.62,569724.45,48811,101,1,2,4,1,5,750000,8,8.2286195
5,1,246940.62,625257.38,496173,101,1,2,4,1,5,7500000,8,10.51953953
5,10,246940.62,690388.99,1020819,101,1,2,4,1,5,75000000,8,17.17553042
5,0.1,253776.62,584636.45,48811,151,1,2,4,1,5,750000,8,11.22923945
5,100,253776.62,1680070.16,7500007,151,1,2,4,1,5,750000000,8,66.79690965
5,0.1,260612.62,600118.45,48811,201,1,2,4,1,5,750000,8,9.13973466
5,1,260612.62,683613.38,496173,201,1,2,4,1,5,7500000,8,11.90161028
5,10,260612.62,781534.99,1020819,201,1,2,4,1,5,75000000,8,19.16446306
5,100,260612.62,1972064.16,7500007,201,1,2,4,1,5,750000000,8,71.07925829
5,10,262076.62,788291.06,1020819,208,1,2,4,1,5,75000000,8,17.31636881
5,100,262076.62,2003117.19,7500007,208,1,2,4,1,5,750000000,8,74.0161092
5,0.1,262076.62,603229.49,48811,215,1,2,4,1,5,750000,8,12.0665467
5,1,262076.62,688402.03,496173,215,1,2,4,1,5,7500000,8,11.8687433
5,100,262076.62,2003117.19,7500007,215,1,2,4,1,5,750000000,8,77.5480441
5,0.1,265006.62,609089.49,48811,229,1,2,4,1,5,750000,8,10.8347252
5,10,265006.62,794151.06,1020819,229,1,2,4,1,5,75000000,8,22.22498134
